reg_array,field_array,reg_name,field_name,bits,addr,type,rst_val,attr,description
,,INTR_NMI_EN_0,ccd_0_nmi_en,2:2,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccu_0_nmi_en,3:3,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccd_1_nmi_en,4:4,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccu_1_nmi_en,5:5,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccd_2_nmi_en,6:6,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccu_2_nmi_en,7:7,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccd_3_nmi_en,8:8,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccu_3_nmi_en,9:9,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccd_4_nmi_en,10:10,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccu_4_nmi_en,11:11,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccd_5_nmi_en,12:12,36,rw_me,'0,,
,,INTR_NMI_EN_0,ccu_5_nmi_en,13:13,36,rw_me,'0,,
,,INTR_NMI_EN_0,fault_nmi_en,14:14,36,rw_me,'0,,
,,INTR_NMI_EN_0,trig_ov_nmi_en,15:15,36,rw_me,'0,,
,,INTR_NMI_EN_1,rctr_zero_nmi_en,0:0,40,rw_me,'0,,
,,INTR_NMI_EN_1,qei_ctr_dc_nmi_en,1:1,40,rw_me,'0,,
,,INTR_NMI_EN_1,qei_err_nmi_en,2:2,40,rw_me,'0,,
,,EVENT_EN_0_0,ctr_zero_event_en_0,0:0,44,rw_me,'0,,
,,EVENT_EN_0_0,ctr_load_event_en_0,1:1,44,rw_me,'0,,
,,EVENT_EN_0_0,ccd_0_event_en_0,2:2,44,rw_me,'0,,
,,EVENT_EN_0_0,ccu_0_event_en_0,3:3,44,rw_me,'0,,
,,EVENT_EN_0_0,ccd_1_event_en_0,4:4,44,rw_me,'0,,
,,EVENT_EN_0_0,ccu_1_event_en_0,5:5,44,rw_me,'0,,
,,EVENT_EN_0_0,ccd_2_event_en_0,6:6,44,rw_me,'0,,
,,EVENT_EN_0_0,ccu_2_event_en_0,7:7,44,rw_me,'0,,
,,EVENT_EN_0_0,ccd_3_event_en_0,8:8,44,rw_me,'0,,
,,EVENT_EN_0_0,ccu_3_event_en_0,9:9,44,rw_me,'0,,
,,EVENT_EN_0_0,ccd_4_event_en_0,10:10,44,rw_me,'0,,
,,EVENT_EN_0_0,ccu_4_event_en_0,11:11,44,rw_me,'0,,
,,EVENT_EN_0_0,ccd_5_event_en_0,12:12,44,rw_me,'0,,
,,EVENT_EN_0_0,ccu_5_event_en_0,13:13,44,rw_me,'0,,
,,EVENT_EN_0_0,fault_event_en_0,14:14,44,rw_me,'0,,
,,EVENT_EN_0_0,trig_ov_event_en_0,15:15,44,rw_me,'0,,
,,EVENT_EN_0_1,rctr_zero_event_en_0,0:0,48,rw_me,'0,,
,,EVENT_EN_0_1,qei_ctr_dc_event_en_0,1:1,48,rw_me,'0,,
,,EVENT_EN_0_1,qei_err_event_en_0,2:2,48,rw_me,'0,,
,,EVENT_EN_1_0,ctr_zero_event_en_1,0:0,52,rw_me,'0,,
,,EVENT_EN_1_0,ctr_load_event_en_1,1:1,52,rw_me,'0,,
,,EVENT_EN_1_0,ccd_0_event_en_1,2:2,52,rw_me,'0,,
,,EVENT_EN_1_0,ccu_0_event_en_1,3:3,52,rw_me,'0,,
,,EVENT_EN_1_0,ccd_1_event_en_1,4:4,52,rw_me,'0,,
,,EVENT_EN_1_0,ccu_1_event_en_1,5:5,52,rw_me,'0,,
,,EVENT_EN_1_0,ccd_2_event_en_1,6:6,52,rw_me,'0,,
,,EVENT_EN_1_0,ccu_2_event_en_1,7:7,52,rw_me,'0,,
,,EVENT_EN_1_0,ccd_3_event_en_1,8:8,52,rw_me,'0,,
,,EVENT_EN_1_0,ccu_3_event_en_1,9:9,52,rw_me,'0,,
,,EVENT_EN_1_0,ccd_4_event_en_1,10:10,52,rw_me,'0,,
,,EVENT_EN_1_0,ccu_4_event_en_1,11:11,52,rw_me,'0,,
,,EVENT_EN_1_0,ccd_5_event_en_1,12:12,52,rw_me,'0,,
,,EVENT_EN_1_0,ccu_5_event_en_1,13:13,52,rw_me,'0,,
,,EVENT_EN_1_0,fault_event_en_1,14:14,52,rw_me,'0,,
,,EVENT_EN_1_0,trig_ov_event_en_1,15:15,52,rw_me,'0,,
,,EVENT_EN_1_1,rctr_zero_event_en_1,0:0,56,rw_me,'0,,
,,EVENT_EN_1_1,qei_ctr_dc_event_en_1,1:1,56,rw_me,'0,,
,,EVENT_EN_1_1,qei_err_event_en_1,2:2,56,rw_me,'0,,
,,INTR_SW_SET,ctr_zero_sw_set,0:0,60,rw_pulse,'0,,
,,INTR_SW_SET,ctr_load_sw_set,1:1,60,rw_pulse,'0,,
,,INTR_SW_SET,ccd_0_sw_set,2:2,60,rw_pulse,'0,,
,,INTR_SW_SET,ccu_0_sw_set,3:3,60,rw_pulse,'0,,
,,INTR_SW_SET,ccd_1_sw_set,4:4,60,rw_pulse,'0,,
,,INTR_SW_SET,ccu_1_sw_set,5:5,60,rw_pulse,'0,,
,,INTR_SW_SET,ccd_2_sw_set,6:6,60,rw_pulse,'0,,
,,INTR_SW_SET,ccu_2_sw_set,7:7,60,rw_pulse,'0,,
,,INTR_SW_SET,ccd_3_sw_set,8:8,60,rw_pulse,'0,,
,,INTR_SW_SET,ccu_3_sw_set,9:9,60,rw_pulse,'0,,
,,INTR_SW_SET,ccd_4_sw_set,10:10,60,rw_pulse,'0,,
,,INTR_SW_SET,ccu_4_sw_set,11:11,60,rw_pulse,'0,,
,,INTR_SW_SET,ccd_5_sw_set,12:12,60,rw_pulse,'0,,
,,INTR_SW_SET,ccu_5_sw_set,13:13,60,rw_pulse,'0,,
,,INTR_SW_SET,fault_sw_set,14:14,60,rw_pulse,'0,,
,,INTR_SW_SET,trig_ov_sw_set,15:15,60,rw_pulse,'0,,
,,INTR_SW_SET,rctr_zero_sw_set,16:16,60,rw_pulse,'0,,
,,INTR_SW_SET,qei_ctr_dc_sw_set,17:17,60,rw_pulse,'0,,
,,INTR_SW_SET,qei_err_sw_set,18:18,60,rw_pulse,'0,,
,,EVENT_CTRL,chan_id0,3:0,64,rw,'0,,
,,EVENT_CTRL,chan_id1,7:4,64,rw,'0,,
,,CLK_CONFIG,clk_sel,1:0,68,rw,'0,,
,,CLK_CONFIG,clk_div,12:2,68,rw,'0,,
,,TRIG_IN,trig_en,0:0,72,rw,'0,,
,,TRIG_IN,trig_sel,5:1,72,rw,'0,,
,,TRIG_OUT,trig_out_en,0:0,76,rw,'0,,
,,TRIG_OUT,trig_sw_en,1:1,76,rw,'0,,
,,TRIG_OUT,trig_hw_en,2:2,76,rw,'0,,
,,TRIG_OUT,trig_hw_sel,6:3,76,rw,'0,,
,,INPUT_FILTER_CC_0,filter_en_0,0:0,80,rw,'0,,
,,INPUT_FILTER_CC_0,is_consecutive_prd_0,1:1,80,rw,'0,,
,,INPUT_FILTER_CC_0,filter_period_0,3:2,80,rw,'0,,
,,INPUT_FILTER_CC_1,filter_en_1,0:0,84,rw,'0,,
,,INPUT_FILTER_CC_1,is_consecutive_prd_1,1:1,84,rw,'0,,
,,INPUT_FILTER_CC_1,filter_period_1,3:2,84,rw,'0,,
,,INPUT_CC_0,input_sel_0,3:0,88,rw,'0,,
,,INPUT_CC_0,input_inv_0,4:4,88,rw,'0,,
,,INPUT_CC_1,input_sel_1,3:0,92,rw,'0,,
,,INPUT_CC_1,input_inv_1,4:4,92,rw,'0,,
,,CC0_CMN_CTRL,is_capture_0,0:0,96,rw,'0,,
,,CC0_CMN_CTRL,cc2d_sel_0,3:1,96,rw,'0,,
,,CC0_CMN_CTRL,cc2u_sel_0,6:4,96,rw,'0,,
,,CC0_CMN_CTRL,suppress_coc_event_gen_0,7:7,96,rw,'0,,
,,CC1_CMN_CTRL,is_capture_1,0:0,100,rw,'0,,
,,CC1_CMN_CTRL,cc2d_sel_1,3:1,100,rw,'0,,
,,CC1_CMN_CTRL,cc2u_sel_1,6:4,100,rw,'0,,
,,CC1_CMN_CTRL,suppress_coc_event_gen_1,7:7,100,rw,'0,,
,,CC0_CAPTURE_CTRL,cap_cond_0,1:0,104,rw,'0,,
,,CC0_CAPTURE_CTRL,load_cond_0,3:2,104,rw,'0,,
,,CC0_CAPTURE_CTRL,zero_cond_0,5:4,104,rw,'0,,
,,CC0_CAPTURE_CTRL,adv_cond_0,8:6,104,rw,'0,,
,,CC0_CAPTURE_CTRL,cap_val_0,24:9,104,ro,'0,,
,,CC1_CAPTURE_CTRL,cap_cond_1,1:0,108,rw,'0,,
,,CC1_CAPTURE_CTRL,load_cond_1,3:2,108,rw,'0,,
,,CC1_CAPTURE_CTRL,zero_cond_1,5:4,108,rw,'0,,
,,CC1_CAPTURE_CTRL,adv_cond_1,8:6,108,rw,'0,,
,,CC1_CAPTURE_CTRL,cap_val_1,24:9,108,ro,'0,,
,,CC0_COMPARE_CTRL,comp_val_0,15:0,112,rw,'0,,
,,CC0_COMPARE_CTRL,comp_val_update_method_0,18:16,112,rw,'0,,
,,CC0_COMPARE_CTRL,ccact_update_method_0,21:19,112,rw,'0,,
,,CC1_COMPARE_CTRL,comp_val_1,15:0,116,rw,'0,,
,,CC1_COMPARE_CTRL,comp_val_update_method_1,18:16,116,rw,'0,,
,,CC1_COMPARE_CTRL,ccact_update_method_1,21:19,116,rw,'0,,
,,CC2_CMN_CTRL,is_capture_2,0:0,120,rw,'0,,
,,CC2_CMN_CTRL,cc2d_sel_2,3:1,120,rw,'0,,
,,CC2_CMN_CTRL,cc2u_sel_2,6:4,120,rw,'0,,
,,CC2_CMN_CTRL,suppress_coc_event_gen_2,7:7,120,rw,'0,,
,,CC3_CMN_CTRL,is_capture_3,0:0,124,rw,'0,,
,,CC3_CMN_CTRL,cc2d_sel_3,3:1,124,rw,'0,,
,,CC3_CMN_CTRL,cc2u_sel_3,6:4,124,rw,'0,,
,,CC3_CMN_CTRL,suppress_coc_event_gen_3,7:7,124,rw,'0,,
,,CC2_COMPARE_CTRL,comp_val_2,15:0,128,rw,'0,,
,,CC2_COMPARE_CTRL,comp_val_update_method_2,18:16,128,rw,'0,,
,,CC2_COMPARE_CTRL,ccact_update_method_2,21:19,128,rw,'0,,
,,CC3_COMPARE_CTRL,comp_val_3,15:0,132,rw,'0,,
,,CC3_COMPARE_CTRL,comp_val_update_method_3,18:16,132,rw,'0,,
,,CC3_COMPARE_CTRL,ccact_update_method_3,21:19,132,rw,'0,,
,,CC0_CC_PWM_CFG,cc_out_cc2d_0,1:0,136,rw,'0,,
,,CC0_CC_PWM_CFG,cc_out_cc2u_0,3:2,136,rw,'0,,
,,CC0_CC_PWM_CFG,cc_out_ccd_0,5:4,136,rw,'0,,
,,CC0_CC_PWM_CFG,cc_out_ccu_0,7:6,136,rw,'0,,
,,CC0_CC_PWM_CFG,cc_out_load_0,9:8,136,rw,'0,,
,,CC0_CC_PWM_CFG,cc_out_zero_0,11:10,136,rw,'0,,
,,CC0_CC_PWM_CFG,cc_out_fault_entry_0,14:12,136,rw,'0,,
,,CC0_CC_PWM_CFG,cc_out_fault_exit_0,17:15,136,rw,'0,,
,,CC1_CC_PWM_CFG,cc_out_cc2d_1,1:0,140,rw,'0,,
,,CC1_CC_PWM_CFG,cc_out_cc2u_1,3:2,140,rw,'0,,
,,CC1_CC_PWM_CFG,cc_out_ccd_1,5:4,140,rw,'0,,
,,CC1_CC_PWM_CFG,cc_out_ccu_1,7:6,140,rw,'0,,
,,CC1_CC_PWM_CFG,cc_out_load_1,9:8,140,rw,'0,,
,,CC1_CC_PWM_CFG,cc_out_zero_1,11:10,140,rw,'0,,
,,CC1_CC_PWM_CFG,cc_out_fault_entry_1,14:12,140,rw,'0,,
,,CC1_CC_PWM_CFG,cc_out_fault_exit_1,17:15,140,rw,'0,,
,,DEADBAND_CFG,db_mode,0:0,144,rw,'0,,
,,DEADBAND_CFG,db_rise_delay,12:1,144,rw,'0,,
,,DEADBAND_CFG,db_fall_delay,24:13,144,rw,'0,,
,,CC0_OUTPUT_CTL,cc_out_sel_0,3:0,148,rw,'0,,
,,CC0_OUTPUT_CTL,cc_out_inv_0,4:4,148,rw,'0,,
,,CC0_OUTPUT_CTL,cc_out_val_init_0,5:5,148,rw,'0,,
,,CC1_OUTPUT_CTL,cc_out_sel_1,3:0,152,rw,'0,,
,,CC1_OUTPUT_CTL,cc_out_inv_1,4:4,152,rw,'0,,
,,CC1_OUTPUT_CTL,cc_out_val_init_1,5:5,152,rw,'0,,
,,CC0_SW_FORCE,cc_out_sw_force_0,1:0,156,rw,'0,,
,,CC0_SW_FORCE,cc_cmpl_out_sw_force_0,3:2,156,rw,'0,,
,,CC1_SW_FORCE,cc_out_sw_force_1,1:0,160,rw,'0,,
,,CC1_SW_FORCE,cc_cmpl_out_sw_force_1,3:2,160,rw,'0,,
,,FAULT_IN_CTL,fault_filter_en,0:0,164,rw,'0,,
,,FAULT_IN_CTL,fault_is_consecutive_period,1:1,164,rw,'0,,
,,FAULT_IN_CTL,fault_filter_period,3:2,164,rw,'0,,
,,FAULT_SRC_CTL,fault_ext2_en,0:0,168,rw,'0,,
,,FAULT_SRC_CTL,fault_ext1_en,1:1,168,rw,'0,,
,,FAULT_SRC_CTL,fault_ext0_en,2:2,168,rw,'0,,
,,FAULT_SRC_CTL,fault_comp2_en,3:3,168,rw,'0,,
,,FAULT_SRC_CTL,fault_comp1_en,4:4,168,rw,'0,,
,,FAULT_SRC_CTL,fault_comp0_en,5:5,168,rw,'0,,
,,FAULT_SRC_CTL,fault_sys_clk_en,6:6,168,rw,'0,,
,,FAULT_SRC_CTL,fault_ext2_act_val,7:7,168,rw,'0,,
,,FAULT_SRC_CTL,fault_ext1_act_val,8:8,168,rw,'0,,
,,FAULT_SRC_CTL,fault_ext0_act_val,9:9,168,rw,'0,,
,,FAULT_SRC_CTL,fault_comp2_act_val,10:10,168,rw,'0,,
,,FAULT_SRC_CTL,fault_comp1_act_val,11:11,168,rw,'0,,
,,FAULT_SRC_CTL,fault_comp0_act_val,12:12,168,rw,'0,,
,,FAULT_SRC_CTL,trig_is_fault,13:13,168,rw,'0,,
,,FAULT_SRC_CTL,fault_in_en,14:14,168,rw,'0,,
,,FAULT_SRC_CTL,fault_dependent_on_input,15:15,168,rw,'0,,
,,FAULT_SRC_CTL,fault_latch_sel,17:16,168,rw,'0,,
,,CTR_CTL,ctr_en,0:0,172,rw_we,'0,,
,,CTR_CTL,repeat_mode,1:1,172,rw,'0,,
,,CTR_CTL,count_mode,3:2,172,rw,'0,,
,,CTR_CTL,ctr_zero_ctrl,6:4,172,rw,'0,,
,,CTR_CTL,ctr_load_ctrl,9:7,172,rw,'0,,
,,CTR_CTL,ctr_adv_ctrl,12:10,172,rw,'0,,
,,CTR_CTL,suppress_ctr_event_gen,13:13,172,rw,'0,,
,,CTR_CTL,pl_en,14:14,172,rw,'0,,
,,CTR_CTL,ctr_during_fault,15:15,172,rw,'0,,
,,CTR_CTL,ctr_exit_fault,17:16,172,rw,'0,,
,,CTR_CTL,ctr_after_debug,19:18,172,rw,'0,,
,,CTR_VAL,ctr_val,15:0,176,ro,'0,,
,,CTR_LOAD_VAL,ctr_load_val,15:0,180,rw,'0,,
,,CTR_PL_VAL,pl_val,15:0,184,rw,'0,,
,,DEBUG_CTRL,run_in_halt_mode,0:0,188,rw,'0,,
,,RCTR_VAL,rctr_val,7:0,192,ro,'0,,
,,RCTR_LOAD_VAL,rctr_load_val,7:0,196,rw,8,,
,,QEI_DIR,qei_dir,0:0,200,ro,'0,,
