reg_array,field_array,reg_name,field_name,bits,addr,type,rst_val,attr,description
,,INTR_EN0,intr11_en,11:11,28,rw_me,'0,,
,,INTR_EN0,intr12_en,12:12,28,rw_me,'0,,
,,INTR_EN0,intr13_en,13:13,28,rw_me,'0,,
,,INTR_EN0,intr14_en,14:14,28,rw_me,'0,,
,,INTR_EN0,intr15_en,15:15,28,rw_me,'0,,
,,INTR_EN1,intr16_en,0:0,32,rw_me,'0,,
,,INTR_EN1,intr17_en,1:1,32,rw_me,'0,,
,,INTR_EN1,intr18_en,2:2,32,rw_me,'0,,
,,INTR_EN1,intr19_en,3:3,32,rw_me,'0,,
,,INTR_EN1,intr20_en,4:4,32,rw_me,'0,,
,,INTR_EN1,intr21_en,5:5,32,rw_me,'0,,
,,INTR_EN1,intr22_en,6:6,32,rw_me,'0,,
,,INTR_EN1,intr23_en,7:7,32,rw_me,'0,,
,,INTR_EN1,intr24_en,8:8,32,rw_me,'0,,
,,INTR_EN1,intr25_en,9:9,32,rw_me,'0,,
,,INTR_EN1,intr26_en,10:10,32,rw_me,'0,,
,,INTR_EN1,intr27_en,11:11,32,rw_me,'0,,
,,INTR_EN1,intr28_en,12:12,32,rw_me,'0,,
,,INTR_EN1,intr29_en,13:13,32,rw_me,'0,,
,,INTR_EN1,intr30_en,14:14,32,rw_me,'0,,
,,INTR_EN1,intr31_en,15:15,32,rw_me,'0,,
,,INTR_NMI_EN0,intr0_nmi_en,0:0,36,rw_me,'0,,
,,INTR_NMI_EN0,intr1_nmi_en,1:1,36,rw_me,'0,,
,,INTR_NMI_EN0,intr2_nmi_en,2:2,36,rw_me,'0,,
,,INTR_NMI_EN0,intr3_nmi_en,3:3,36,rw_me,'0,,
,,INTR_NMI_EN0,intr4_nmi_en,4:4,36,rw_me,'0,,
,,INTR_NMI_EN0,intr5_nmi_en,5:5,36,rw_me,'0,,
,,INTR_NMI_EN0,intr6_nmi_en,6:6,36,rw_me,'0,,
,,INTR_NMI_EN0,intr7_nmi_en,7:7,36,rw_me,'0,,
,,INTR_NMI_EN0,intr8_nmi_en,8:8,36,rw_me,'0,,
,,INTR_NMI_EN0,intr9_nmi_en,9:9,36,rw_me,'0,,
,,INTR_NMI_EN0,intr10_nmi_en,10:10,36,rw_me,'0,,
,,INTR_NMI_EN0,intr11_nmi_en,11:11,36,rw_me,'0,,
,,INTR_NMI_EN0,intr12_nmi_en,12:12,36,rw_me,'0,,
,,INTR_NMI_EN0,intr13_nmi_en,13:13,36,rw_me,'0,,
,,INTR_NMI_EN0,intr14_nmi_en,14:14,36,rw_me,'0,,
,,INTR_NMI_EN0,intr15_nmi_en,15:15,36,rw_me,'0,,
,,INTR_NMI_EN1,intr16_nmi_en,0:0,40,rw_me,'0,,
,,INTR_NMI_EN1,intr17_nmi_en,1:1,40,rw_me,'0,,
,,INTR_NMI_EN1,intr18_nmi_en,2:2,40,rw_me,'0,,
,,INTR_NMI_EN1,intr19_nmi_en,3:3,40,rw_me,'0,,
,,INTR_NMI_EN1,intr20_nmi_en,4:4,40,rw_me,'0,,
,,INTR_NMI_EN1,intr21_nmi_en,5:5,40,rw_me,'0,,
,,INTR_NMI_EN1,intr22_nmi_en,6:6,40,rw_me,'0,,
,,INTR_NMI_EN1,intr23_nmi_en,7:7,40,rw_me,'0,,
,,INTR_NMI_EN1,intr24_nmi_en,8:8,40,rw_me,'0,,
,,INTR_NMI_EN1,intr25_nmi_en,9:9,40,rw_me,'0,,
,,INTR_NMI_EN1,intr26_nmi_en,10:10,40,rw_me,'0,,
,,INTR_NMI_EN1,intr27_nmi_en,11:11,40,rw_me,'0,,
,,INTR_NMI_EN1,intr28_nmi_en,12:12,40,rw_me,'0,,
,,INTR_NMI_EN1,intr29_nmi_en,13:13,40,rw_me,'0,,
,,INTR_NMI_EN1,intr30_nmi_en,14:14,40,rw_me,'0,,
,,INTR_NMI_EN1,intr31_nmi_en,15:15,40,rw_me,'0,,
,,EVENT_EN0,intr0_event_en,0:0,44,rw_me,'0,,
,,EVENT_EN0,intr1_event_en,1:1,44,rw_me,'0,,
,,EVENT_EN0,intr2_event_en,2:2,44,rw_me,'0,,
,,EVENT_EN0,intr3_event_en,3:3,44,rw_me,'0,,
,,EVENT_EN0,intr4_event_en,4:4,44,rw_me,'0,,
,,EVENT_EN0,intr5_event_en,5:5,44,rw_me,'0,,
,,EVENT_EN0,intr6_event_en,6:6,44,rw_me,'0,,
,,EVENT_EN0,intr7_event_en,7:7,44,rw_me,'0,,
,,EVENT_EN0,intr8_event_en,8:8,44,rw_me,'0,,
,,EVENT_EN0,intr9_event_en,9:9,44,rw_me,'0,,
,,EVENT_EN0,intr10_event_en,10:10,44,rw_me,'0,,
,,EVENT_EN0,intr11_event_en,11:11,44,rw_me,'0,,
,,EVENT_EN0,intr12_event_en,12:12,44,rw_me,'0,,
,,EVENT_EN0,intr13_event_en,13:13,44,rw_me,'0,,
,,EVENT_EN0,intr14_event_en,14:14,44,rw_me,'0,,
,,EVENT_EN0,intr15_event_en,15:15,44,rw_me,'0,,
,,EVENT_EN1,intr16_event_en,0:0,48,rw_me,'0,,
,,EVENT_EN1,intr17_event_en,1:1,48,rw_me,'0,,
,,EVENT_EN1,intr18_event_en,2:2,48,rw_me,'0,,
,,EVENT_EN1,intr19_event_en,3:3,48,rw_me,'0,,
,,EVENT_EN1,intr20_event_en,4:4,48,rw_me,'0,,
,,EVENT_EN1,intr21_event_en,5:5,48,rw_me,'0,,
,,EVENT_EN1,intr22_event_en,6:6,48,rw_me,'0,,
,,EVENT_EN1,intr23_event_en,7:7,48,rw_me,'0,,
,,EVENT_EN1,intr24_event_en,8:8,48,rw_me,'0,,
,,EVENT_EN1,intr25_event_en,9:9,48,rw_me,'0,,
,,EVENT_EN1,intr26_event_en,10:10,48,rw_me,'0,,
,,EVENT_EN1,intr27_event_en,11:11,48,rw_me,'0,,
,,EVENT_EN1,intr28_event_en,12:12,48,rw_me,'0,,
,,EVENT_EN1,intr29_event_en,13:13,48,rw_me,'0,,
,,EVENT_EN1,intr30_event_en,14:14,48,rw_me,'0,,
,,EVENT_EN1,intr31_event_en,15:15,48,rw_me,'0,,
,,INTR_SW_SET,intr0_sw_set,0:0,52,rw_pulse,'0,,
,,INTR_SW_SET,intr1_sw_set,1:1,52,rw_pulse,'0,,
,,INTR_SW_SET,intr2_sw_set,2:2,52,rw_pulse,'0,,
,,INTR_SW_SET,intr3_sw_set,3:3,52,rw_pulse,'0,,
,,INTR_SW_SET,intr4_sw_set,4:4,52,rw_pulse,'0,,
,,INTR_SW_SET,intr5_sw_set,5:5,52,rw_pulse,'0,,
,,INTR_SW_SET,intr6_sw_set,6:6,52,rw_pulse,'0,,
,,INTR_SW_SET,intr7_sw_set,7:7,52,rw_pulse,'0,,
,,INTR_SW_SET,intr8_sw_set,8:8,52,rw_pulse,'0,,
,,INTR_SW_SET,intr9_sw_set,9:9,52,rw_pulse,'0,,
,,INTR_SW_SET,intr10_sw_set,10:10,52,rw_pulse,'0,,
,,INTR_SW_SET,intr11_sw_set,11:11,52,rw_pulse,'0,,
,,INTR_SW_SET,intr12_sw_set,12:12,52,rw_pulse,'0,,
,,INTR_SW_SET,intr13_sw_set,13:13,52,rw_pulse,'0,,
,,INTR_SW_SET,intr14_sw_set,14:14,52,rw_pulse,'0,,
,,INTR_SW_SET,intr15_sw_set,15:15,52,rw_pulse,'0,,
,,INTR_SW_SET,intr16_sw_set,16:16,52,rw_pulse,'0,,
,,INTR_SW_SET,intr17_sw_set,17:17,52,rw_pulse,'0,,
,,INTR_SW_SET,intr18_sw_set,18:18,52,rw_pulse,'0,,
,,INTR_SW_SET,intr19_sw_set,19:19,52,rw_pulse,'0,,
,,INTR_SW_SET,intr20_sw_set,20:20,52,rw_pulse,'0,,
,,INTR_SW_SET,intr21_sw_set,21:21,52,rw_pulse,'0,,
,,INTR_SW_SET,intr22_sw_set,22:22,52,rw_pulse,'0,,
,,INTR_SW_SET,intr23_sw_set,23:23,52,rw_pulse,'0,,
,,INTR_SW_SET,intr24_sw_set,24:24,52,rw_pulse,'0,,
,,INTR_SW_SET,intr25_sw_set,25:25,52,rw_pulse,'0,,
,,INTR_SW_SET,intr26_sw_set,26:26,52,rw_pulse,'0,,
,,INTR_SW_SET,intr27_sw_set,27:27,52,rw_pulse,'0,,
,,INTR_SW_SET,intr28_sw_set,28:28,52,rw_pulse,'0,,
,,INTR_SW_SET,intr29_sw_set,29:29,52,rw_pulse,'0,,
,,INTR_SW_SET,intr30_sw_set,30:30,52,rw_pulse,'0,,
,,INTR_SW_SET,intr31_sw_set,31:31,52,rw_pulse,'0,,
,,DOUT_3_0,dout_0,0:0,56,rw_pulse,'0,::write,
,,DOUT_3_0,dout_1,8:8,56,rw_pulse,'0,::write,
,,DOUT_3_0,dout_2,16:16,56,rw_pulse,'0,::write,
,,DOUT_3_0,dout_3,24:24,56,rw_pulse,'0,::write,
,,DOUT_7_4,dout_4,0:0,60,rw_pulse,'0,::write,
,,DOUT_7_4,dout_5,8:8,60,rw_pulse,'0,::write,
,,DOUT_7_4,dout_6,16:16,60,rw_pulse,'0,::write,
,,DOUT_7_4,dout_7,24:24,60,rw_pulse,'0,::write,
,,DOUT_11_8,dout_8,0:0,64,rw_pulse,'0,::write,
,,DOUT_11_8,dout_9,8:8,64,rw_pulse,'0,::write,
,,DOUT_11_8,dout_10,16:16,64,rw_pulse,'0,::write,
,,DOUT_11_8,dout_11,24:24,64,rw_pulse,'0,::write,
,,DOUT_15_12,dout_12,0:0,68,rw_pulse,'0,::write,
,,DOUT_15_12,dout_13,8:8,68,rw_pulse,'0,::write,
,,DOUT_15_12,dout_14,16:16,68,rw_pulse,'0,::write,
,,DOUT_15_12,dout_15,24:24,68,rw_pulse,'0,::write,
,,DOUT_19_16,dout_16,0:0,72,rw_pulse,'0,::write,
,,DOUT_19_16,dout_17,8:8,72,rw_pulse,'0,::write,
,,DOUT_19_16,dout_18,16:16,72,rw_pulse,'0,::write,
,,DOUT_19_16,dout_19,24:24,72,rw_pulse,'0,::write,
,,DOUT_23_20,dout_20,0:0,76,rw_pulse,'0,::write,
,,DOUT_23_20,dout_21,8:8,76,rw_pulse,'0,::write,
,,DOUT_23_20,dout_22,16:16,76,rw_pulse,'0,::write,
,,DOUT_23_20,dout_23,24:24,76,rw_pulse,'0,::write,
,,DOUT_27_24,dout_24,0:0,80,rw_pulse,'0,::write,
,,DOUT_27_24,dout_25,8:8,80,rw_pulse,'0,::write,
,,DOUT_27_24,dout_26,16:16,80,rw_pulse,'0,::write,
,,DOUT_27_24,dout_27,24:24,80,rw_pulse,'0,::write,
,,DOUT_31_28,dout_28,0:0,84,rw_pulse,'0,::write,
,,DOUT_31_28,dout_29,8:8,84,rw_pulse,'0,::write,
,,DOUT_31_28,dout_30,16:16,84,rw_pulse,'0,::write,
,,DOUT_31_28,dout_31,24:24,84,rw_pulse,'0,::write,
,,DOUT,dout,31:0,88,rw_we,'0,,
,,DOUT_SET,dout_set,31:0,92,rw_pulse,'0,::write,
,,DOUT_CLR,dout_clr,31:0,96,rw_pulse,'0,::write,
,,DOUT_TGL,dout_tgl,31:0,100,rw_pulse,'0,::write,
,,DOUT_EN,dout_en,31:0,104,rw_we,'0,,
,,DOUT_EN_SET,dout_en_set,31:0,108,rw_pulse,'0,::write,
,,DOUT_EN_CLR,dout_en_clr,31:0,112,rw_pulse,'0,::write,
,,DIN_3_0,din_0,0:0,116,ro,'0,,
,,DIN_3_0,din_1,8:8,116,ro,'0,,
,,DIN_3_0,din_2,16:16,116,ro,'0,,
,,DIN_3_0,din_3,24:24,116,ro,'0,,
,,DIN_7_4,din_4,0:0,120,ro,'0,,
,,DIN_7_4,din_5,8:8,120,ro,'0,,
,,DIN_7_4,din_6,16:16,120,ro,'0,,
,,DIN_7_4,din_7,24:24,120,ro,'0,,
,,DIN_11_8,din_8,0:0,124,ro,'0,,
,,DIN_11_8,din_9,8:8,124,ro,'0,,
,,DIN_11_8,din_10,16:16,124,ro,'0,,
,,DIN_11_8,din_11,24:24,124,ro,'0,,
,,DIN_15_12,din_12,0:0,128,ro,'0,,
,,DIN_15_12,din_13,8:8,128,ro,'0,,
,,DIN_15_12,din_14,16:16,128,ro,'0,,
,,DIN_15_12,din_15,24:24,128,ro,'0,,
,,DIN_19_16,din_16,0:0,132,ro,'0,,
,,DIN_19_16,din_17,8:8,132,ro,'0,,
,,DIN_19_16,din_18,16:16,132,ro,'0,,
,,DIN_19_16,din_19,24:24,132,ro,'0,,
,,DIN_23_20,din_20,0:0,136,ro,'0,,
,,DIN_23_20,din_21,8:8,136,ro,'0,,
,,DIN_23_20,din_22,16:16,136,ro,'0,,
,,DIN_23_20,din_23,24:24,136,ro,'0,,
,,DIN_27_24,din_24,0:0,140,ro,'0,,
,,DIN_27_24,din_25,8:8,140,ro,'0,,
,,DIN_27_24,din_26,16:16,140,ro,'0,,
,,DIN_27_24,din_27,24:24,140,ro,'0,,
,,DIN_31_28,din_28,0:0,144,ro,'0,,
,,DIN_31_28,din_29,8:8,144,ro,'0,,
,,DIN_31_28,din_30,16:16,144,ro,'0,,
,,DIN_31_28,din_31,24:24,144,ro,'0,,
,,DIN,din,31:0,148,ro,'0,,
,32_field_array_start,FILT_EN_0,filt_en_0,1:0,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_1,3:2,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_2,5:4,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_3,7:6,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_4,9:8,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_5,11:10,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_6,13:12,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_7,15:14,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_8,17:16,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_9,19:18,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_10,21:20,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_11,23:22,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_12,25:24,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_13,27:26,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_14,29:28,152,rw,'0,,
,32_field_array_body,FILT_EN_0,filt_en_15,31:30,152,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_16,1:0,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_17,3:2,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_18,5:4,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_19,7:6,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_20,9:8,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_21,11:10,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_22,13:12,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_23,15:14,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_24,17:16,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_25,19:18,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_26,21:20,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_27,23:22,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_28,25:24,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_29,27:26,156,rw,'0,,
,32_field_array_body,FILT_EN_1,filt_en_30,29:28,156,rw,'0,,
,32_field_array_end,FILT_EN_1,filt_en_31,31:30,156,rw,'0,,
,32_field_array_start,INTR_POL_0,intr_pol_0,1:0,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_1,3:2,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_2,5:4,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_3,7:6,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_4,9:8,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_5,11:10,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_6,13:12,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_7,15:14,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_8,17:16,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_9,19:18,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_10,21:20,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_11,23:22,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_12,25:24,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_13,27:26,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_14,29:28,160,rw,'0,,
,32_field_array_body,INTR_POL_0,intr_pol_15,31:30,160,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_16,1:0,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_17,3:2,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_18,5:4,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_19,7:6,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_20,9:8,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_21,11:10,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_22,13:12,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_23,15:14,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_24,17:16,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_25,19:18,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_26,21:20,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_27,23:22,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_28,25:24,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_29,27:26,164,rw,'0,,
,32_field_array_body,INTR_POL_1,intr_pol_30,29:28,164,rw,'0,,
,32_field_array_end,INTR_POL_1,intr_pol_31,31:30,164,rw,'0,,
2_reg_array_start,,SUB_CFG_0,sub_en,0:0,168,rw,'0,,
2_reg_array_start,,SUB_CFG_0,action,9:8,168,rw,'0,,
2_reg_array_start,,SUB_CFG_0,bit_num,20:16,168,rw,'0,,
2_reg_array_end,,SUB_CFG_1,sub_en,0:0,172,rw,'0,,
2_reg_array_end,,SUB_CFG_1,action,9:8,172,rw,'0,,
2_reg_array_end,,SUB_CFG_1,bit_num,20:16,172,rw,'0,,
,,DMA_WR_MASK,dma_wr_mask,31:0,176,rw,'0,,
