reg_array,field_array,reg_name,field_name,bits,addr,type,rst_val,attr,description
,,INTR_EVENT,txfifo_almost_empty_intr,18:18,48,rw_w1c,'0,,Set when the TX FIFO reaches its almost-empty threshold; write 1 to clear.
,,INTR_EVENT,rxfifo_almost_full_intr,19:19,48,rw_w1c,'0,,Set when the RX FIFO reaches its almost-full threshold; write 1 to clear.
,,INTR_EN_0,arb_lost_en,0:00,52,rw_me,'0,,Enables the bus arbitration loss event to assert the standard interrupt output (intr).
,,INTR_EN_0,slv_gencall_intr_en,1:01,52,rw_me,'0,,Enables the slave General Call match event to assert the standard interrupt output (intr).
,,INTR_EN_0,slv_start_en,2:02,52,rw_me,'0,,Enables the slave-addressed START condition event to assert the standard interrupt output (intr).
,,INTR_EN_0,slv_stop_en,3:03,52,rw_me,'0,,Enables the slave-addressed STOP condition event to assert the standard interrupt output (intr).
,,INTR_EN_0,tx_done_en,4:04,52,rw_me,'0,,Enables the single-byte transmit completion event to assert the standard interrupt output (intr).
,,INTR_EN_0,rx_done_en,5:05,52,rw_me,'0,,Enables the single-byte receive completion event to assert the standard interrupt output (intr).
,,INTR_EN_0,smbus_timeout_en,6:06,52,rw_me,'0,,Enables the SMBus clock-low timeout event to assert the standard interrupt output (intr).
,,INTR_EN_0,clkstretch_timeout_en,7:07,52,rw_me,'0,,Enables the clock-stretch timeout event to assert the standard interrupt output (intr).
,,INTR_EN_0,pec_err_en,8:08,52,rw_me,'0,,Enables the PEC/CRC error event to assert the standard interrupt output (intr).
,,INTR_EN_0,txfifo_empty_en,9:09,52,rw_me,'0,,Enables the TX FIFO empty event to assert the standard interrupt output (intr).
,,INTR_EN_0,rxfifo_full_en,10:10,52,rw_me,'0,,Enables the RX FIFO full event to assert the standard interrupt output (intr).
,,INTR_EN_0,txfifo_half_full_en,11:11,52,rw_me,'0,,Enables the TX FIFO half-full event to assert the standard interrupt output (intr).
,,INTR_EN_0,rxfifo_half_full_en,12:12,52,rw_me,'0,,Enables the RX FIFO half-full event to assert the standard interrupt output (intr).
,,INTR_EN_0,mst_stop_intr_en,13:13,52,rw_me,'0,,Enables the master-generated STOP condition event to assert the standard interrupt output (intr).
,,INTR_EN_0,mst_start_intr_en,14:14,52,rw_me,'0,,Enables the master-generated START condition event to assert the standard interrupt output (intr).
,,INTR_EN_0,mst_nack_en,15:15,52,rw_me,'0,,Enables the master received NACK event to assert the standard interrupt output (intr).
,,INTR_EN_1,dma_done_rx_en,0:00,56,rw_me,'0,,Enables the RX DMA transfer completion event to assert the standard interrupt output (intr).
,,INTR_EN_1,dma_done_tx_en,1:01,56,rw_me,'0,,Enables the TX DMA transfer completion event to assert the standard interrupt output (intr).
,,INTR_EN_1,txfifo_almost_empty_intr_en,2:02,56,rw_me,'0,,Enables the TX FIFO almost-empty threshold event to assert the standard interrupt output (intr).
,,INTR_EN_1,rxfifo_almost_full_intr_en,3:03,56,rw_me,'0,,Enables the RX FIFO almost-full threshold event to assert the standard interrupt output (intr).
,,INTR_NMI_EN_0,arb_lost_nmi_en,0:00,60,rw_me,'0,,Enables the bus arbitration loss event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,slv_gencall_intr_nmi_en,1:01,60,rw_me,'0,,Enables the slave General Call match event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,slv_start_nmi_en,2:02,60,rw_me,'0,,Enables the slave-addressed START condition event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,slv_stop_nmi_en,3:03,60,rw_me,'0,,Enables the slave-addressed STOP condition event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,tx_done_nmi_en,4:04,60,rw_me,'0,,Enables the single-byte transmit completion event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,rx_done_nmi_en,5:05,60,rw_me,'0,,Enables the single-byte receive completion event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,smbus_timeout_nmi_en,6:06,60,rw_me,'0,,Enables the SMBus clock-low timeout event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,clkstretch_timeout_nmi_en,7:07,60,rw_me,'0,,Enables the clock-stretch timeout event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,pec_err_nmi_en,8:08,60,rw_me,'0,,Enables the PEC/CRC error event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,txfifo_empty_nmi_en,9:09,60,rw_me,'0,,Enables the TX FIFO empty event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,rxfifo_full_nmi_en,10:10,60,rw_me,'0,,Enables the RX FIFO full event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,txfifo_half_full_nmi_en,11:11,60,rw_me,'0,,Enables the TX FIFO half-full event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,rxfifo_half_full_nmi_en,12:12,60,rw_me,'0,,Enables the RX FIFO half-full event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,mst_stop_intr_nmi_en,13:13,60,rw_me,'0,,Enables the master-generated STOP condition event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,mst_start_intr_nmi_en,14:14,60,rw_me,'0,,Enables the master-generated START condition event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_0,mst_nack_nmi_en,15:15,60,rw_me,'0,,Enables the master received NACK event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_1,dma_done_rx_nmi_en,0:00,64,rw_me,'0,,Enables the RX DMA transfer completion event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_1,dma_done_tx_nmi_en,1:01,64,rw_me,'0,,Enables the TX DMA transfer completion event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_1,txfifo_almost_empty_intr_nmi_en,2:02,64,rw_me,'0,,Enables the TX FIFO almost-empty threshold event to assert the non-maskable interrupt output (intr_nmi).
,,INTR_NMI_EN_1,rxfifo_almost_full_intr_nmi_en,3:03,64,rw_me,'0,,Enables the RX FIFO almost-full threshold event to assert the non-maskable interrupt output (intr_nmi).
,,RX_DMA_EVENT_EN_0,rx_dma_arb_lost_en,0:00,68,rw_me,'0,,Enables the bus arbitration loss event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_slv_gencall_intr_en,1:01,68,rw_me,'0,,Enables the slave General Call match event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_slv_start_en,2:02,68,rw_me,'0,,Enables the slave-addressed START condition event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_slv_stop_en,3:03,68,rw_me,'0,,Enables the slave-addressed STOP condition event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_tx_done_en,4:04,68,rw_me,'0,,Enables the single-byte transmit completion event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_rx_done_en,5:05,68,rw_me,'0,,Enables the single-byte receive completion event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_smbus_timeout_en,6:06,68,rw_me,'0,,Enables the SMBus clock-low timeout event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_clkstretch_timeout_en,7:07,68,rw_me,'0,,Enables the clock-stretch timeout event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_pec_err_en,8:08,68,rw_me,'0,,Enables the PEC/CRC error event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_txfifo_empty_en,9:09,68,rw_me,'0,,Enables the TX FIFO empty event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_rxfifo_full_en,10:10,68,rw_me,'0,,Enables the RX FIFO full event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_txfifo_half_full_en,11:11,68,rw_me,'0,,Enables the TX FIFO half-full event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_rxfifo_half_full_en,12:12,68,rw_me,'0,,Enables the RX FIFO half-full event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_mst_stop_intr_en,13:13,68,rw_me,'0,,Enables the master-generated STOP condition event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_mst_start_intr_en,14:14,68,rw_me,'0,,Enables the master-generated START condition event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_0,rx_dma_mst_nack_en,15:15,68,rw_me,'0,,Enables the master received NACK event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_1,rx_dma_dma_done_rx_en,0:00,72,rw_me,'0,,Enables the RX DMA transfer completion event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_1,rx_dma_dma_done_tx_en,1:01,72,rw_me,'0,,Enables the TX DMA transfer completion event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_1,rx_dma_txfifo_almost_empty_intr_en,2:02,72,rw_me,'0,,Enables the TX FIFO almost-empty threshold event to trigger an RX DMA request (req_dma_rx).
,,RX_DMA_EVENT_EN_1,rx_dma_rxfifo_almost_full_intr_en,3:03,72,rw_me,'0,,Enables the RX FIFO almost-full threshold event to trigger an RX DMA request (req_dma_rx).
,,TX_DMA_EVENT_EN_0,tx_dma_arb_lost_en,0:00,76,rw_me,'0,,Enables the bus arbitration loss event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_slv_gencall_intr_en,1:01,76,rw_me,'0,,Enables the slave General Call match event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_slv_start_en,2:02,76,rw_me,'0,,Enables the slave-addressed START condition event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_slv_stop_en,3:03,76,rw_me,'0,,Enables the slave-addressed STOP condition event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_tx_done_en,4:04,76,rw_me,'0,,Enables the single-byte transmit completion event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_rx_done_en,5:05,76,rw_me,'0,,Enables the single-byte receive completion event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_smbus_timeout_en,6:06,76,rw_me,'0,,Enables the SMBus clock-low timeout event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_clkstretch_timeout_en,7:07,76,rw_me,'0,,Enables the clock-stretch timeout event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_pec_err_en,8:08,76,rw_me,'0,,Enables the PEC/CRC error event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_txfifo_empty_en,9:09,76,rw_me,'0,,Enables the TX FIFO empty event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_rxfifo_full_en,10:10,76,rw_me,'0,,Enables the RX FIFO full event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_txfifo_half_full_en,11:11,76,rw_me,'0,,Enables the TX FIFO half-full event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_rxfifo_half_full_en,12:12,76,rw_me,'0,,Enables the RX FIFO half-full event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_mst_stop_intr_en,13:13,76,rw_me,'0,,Enables the master-generated STOP condition event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_mst_start_intr_en,14:14,76,rw_me,'0,,Enables the master-generated START condition event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_0,tx_dma_mst_nack_en,15:15,76,rw_me,'0,,Enables the master received NACK event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_1,tx_dma_dma_done_rx_en,0:00,80,rw_me,'0,,Enables the RX DMA transfer completion event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_1,tx_dma_dma_done_tx_en,1:01,80,rw_me,'0,,Enables the TX DMA transfer completion event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_1,tx_dma_txfifo_almost_empty_intr_en,2:02,80,rw_me,'0,,Enables the TX FIFO almost-empty threshold event to trigger a TX DMA request (req_dma_tx).
,,TX_DMA_EVENT_EN_1,tx_dma_rxfifo_almost_full_intr_en,3:03,80,rw_me,'0,,Enables the RX FIFO almost-full threshold event to trigger a TX DMA request (req_dma_tx).
,,INTR_SW_SET_0,arb_lost_sw_set,0:00,84,rw_pulse,'0,,"Software-pulse to force-set the bus arbitration loss bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,slv_gencall_intr_sw_set,1:01,84,rw_pulse,'0,,"Software-pulse to force-set the slave General Call match bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,slv_start_sw_set,2:02,84,rw_pulse,'0,,"Software-pulse to force-set the slave-addressed START condition bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,slv_stop_sw_set,3:03,84,rw_pulse,'0,,"Software-pulse to force-set the slave-addressed STOP condition bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,tx_done_sw_set,4:04,84,rw_pulse,'0,,"Software-pulse to force-set the single-byte transmit completion bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,rx_done_sw_set,5:05,84,rw_pulse,'0,,"Software-pulse to force-set the single-byte receive completion bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,smbus_timeout_sw_set,6:06,84,rw_pulse,'0,,"Software-pulse to force-set the SMBus clock-low timeout bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,clkstretch_timeout_sw_set,7:07,84,rw_pulse,'0,,"Software-pulse to force-set the clock-stretch timeout bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,pec_err_sw_set,8:08,84,rw_pulse,'0,,"Software-pulse to force-set the PEC/CRC error bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,txfifo_empty_sw_set,9:09,84,rw_pulse,'0,,"Software-pulse to force-set the TX FIFO empty bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,rxfifo_full_sw_set,10:10,84,rw_pulse,'0,,"Software-pulse to force-set the RX FIFO full bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,txfifo_half_full_sw_set,11:11,84,rw_pulse,'0,,"Software-pulse to force-set the TX FIFO half-full bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,rxfifo_half_full_sw_set,12:12,84,rw_pulse,'0,,"Software-pulse to force-set the RX FIFO half-full bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,mst_stop_intr_sw_set,13:13,84,rw_pulse,'0,,"Software-pulse to force-set the master-generated STOP condition bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,mst_start_intr_sw_set,14:14,84,rw_pulse,'0,,"Software-pulse to force-set the master-generated START condition bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_0,mst_nack_sw_set,15:15,84,rw_pulse,'0,,"Software-pulse to force-set the master received NACK bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_1,dma_done_rx_sw_set,0:00,88,rw_pulse,'0,,"Software-pulse to force-set the RX DMA transfer completion bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_1,dma_done_tx_sw_set,1:01,88,rw_pulse,'0,,"Software-pulse to force-set the TX DMA transfer completion bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_1,txfifo_almost_empty_intr_sw_set,2:02,88,rw_pulse,'0,,"Software-pulse to force-set the TX FIFO almost-empty threshold bit in INTR_EVENT, for test/debug use."
,,INTR_SW_SET_1,rxfifo_almost_full_intr_sw_set,3:03,88,rw_pulse,'0,,"Software-pulse to force-set the RX FIFO almost-full threshold bit in INTR_EVENT, for test/debug use."
,,SPARE_CTRL,cfg0,7:00,92,rw,'0,,"General-purpose spare configuration byte; no fixed hardware function, available for software/debug use."
,,SPARE_CTRL,cfg1,15:08,92,rw,'0,,"General-purpose spare configuration byte; no fixed hardware function, available for software/debug use."
,,SPARE_STS,sts0,7:00,96,ro,'0,,
,,SPARE_STS,sts1,15:08,96,ro,'0,,
,,GLITCH_FILTER_CFG,gf_width,2:00,100,rw,2,,Glitch filter width
,,SLAVE_CTRL,slv_addr_mode,0:00,104,rw,'0,,"0 : 7 bit addressing
1 : 10 bit addressing"
,,SLAVE_CTRL,slv_low_pwr_wakeup_en,1:01,104,rw,'0,,Enables wakeup from low power mode
,,SLAVE_CTRL,slv_def_dev_addr_en,2:02,104,rw,'0,,Enables default device address matching
,,SLAVE_CTRL,slv_alres_addr_en,3:03,104,rw,'0,,enables alert response addr match
,,SLAVE_CTRL,slv_def_host_addr_en,4:04,104,rw,'0,,enables default host address match
,,SLAVE_CTRL,slv_txtrig_at_txmode,5:05,104,rw,'0,,Tx trigger is generated only when fsm is in tx mode
,,SLAVE_CTRL,slv_clkstretch_en,6:06,104,rw,'0,,Enables clk stretch feature
,,SLAVE_CTRL,slv_gencall_en,7:07,104,rw,'0,,Enables the slave to respond to the I2C General Call address (0x00).
,,SLAVE_CTRL,slv_enable,8:08,104,rw,'0,,Enables the slave
,,SLAVE_CTRL,slv_addr2_en,9:09,104,rw,'0,,Enables matching with addr2
,,SLAVE_CTRL,slv_addr2_mask,16:10,104,rw,127,,"0 : Disables bit checking for particular bit
1 : Enables bit checking for particular bit"
,,SLAVE_CTRL,slv_txwait_stale_fifo,17:17,104,rw,'0,,"1 : Gives tx fifo empty notification to fsm even if fifo is not actually empty, but the data is stale"
,,SLAVE_CTRL,slv_txempty_intr_on_tx_req,18:18,104,rw,'0,,"1, generates txempty intr when tx is empty and clk stretching is taking place.
0, generates tx empty intr whenever fifo is empty"
,,SLAVE_ADDR,slv_addr1,9:00,108,rw,'0,,"Primary slave address the core matches on the bus (7-bit or 10-bit, per slv_addr_mode)."
,,SLAVE_ADDR,slv_addr2,25:16:00,108,rw,'0,,"Secondary slave address the core matches when slv_addr2_en is set, letting the slave respond to two distinct addresses."
,,SLAVE_STS,slv_rx_req,0:00,112,ro,'0,,Clk stretching is going on and slave is waiting for rx fifo to be cleared
,,SLAVE_STS,slv_tx_req,1:01,112,ro,'0,,clk stetching is going on and slv is waiting for data to be written into tx fifo
,,SLAVE_STS,slv_addr2_sel,2:02,112,ro,'0,,addr matched with addr2
,,SLAVE_STS,quick_cmd_sts,3:03,112,ro,'0,,quick command detected
,,SLAVE_STS,quick_cmd_rw,4:04,112,ro,'0,,quick command r/w deteced
,,SLAVE_STS,slv_addr_match,5:05,112,ro,'0,,
,,SLAVE_STS,slv_stale_txfifo,6:06,112,ro,'0,,tx fifo is stale
,,SLAVE_STS,slv_txmode,7:07,112,ro,'0,,slv is in tx mode
,,SLAVE_STS,slv_rxmode,8:08,112,ro,'0,,slv is in rx mode
,,SLAVE_STS,slv_busbsy,9:09,112,ro,'0,,slv is busy
,,SLAVE_ACK_CFG,slv_auto_ack_en,0:00,116,rw,1,,Enables automatic ack for rx data
,,SLAVE_ACK_CFG,slv_addr_auto_ack_en,1:01,116,rw,1,,Enables automatic ack for slv addr
,,SLAVE_BYTE_ACK,slv_ackval,0:00,120,rw,'0,::write,Sw writes the ack val 0 or 1 in this register for addr and data
,,FIFO_CTRL,rxfifo_en,0:00,124,rw,'0,,Enables rx fifo
,,FIFO_CTRL,txfifo_en,1:01,124,rw,'0,,enables tx fifo
,,FIFO_CTRL,rxfifo_flush,8:08,124,rw,'0,,flushes rx fifo
,,FIFO_CTRL,txfifo_flush,16:16,124,rw,'0,,flushes tx fifo
,,RXDATA[2],rxdata,9:00,128,ro,'0,::extern,
,,TXDATA[2],txdata,7:00,136,rw,'0,::extern,Byte to transmit; each write pushes one byte into the TX FIFO for the master or slave engine to shift out.
,,FIFO_STS,txfifo_flush_sts,0:00,144,ro,'0,,
,,FIFO_STS,rxfifo_flush_sts,1:01,144,ro,'0,,
,,FIFO_STS,txfifo_empty_sts,2:02,144,ro,'0,,
,,FIFO_STS,txfifo_almost_empty,3:03,144,ro,'0,,
,,FIFO_STS,txfifo_full,4:04,144,ro,'0,,
